# Functional connectivity based on experimental fMRI data described in Babapoor-Farrokhran S, Hutchison RM, Gati JS, Menon RS, Everling S Functional connectivity patterns of medial and lateral macaque frontal eye fields reveal distinct visuomotor networks. J Neurophysiol. 2013;109(10):2560–2570.
# See Materials & Methods of Schmidt et al. (2018) for details

1	10	11	12	13	14	2	23	24	25	29	30	32	35	36	3a	3b	4	45	46	5	6	7a	7b	9	A1	AITd	AITv	A2	CA1	CA3	CITd	CITv	CM	DP	ER	FEF	FST	G	Id	Ig	L	LIP	MDP	MIP	MSTd	MSTl	MT	PA	PAC	PaS	PIP	PIR	PITd	PITv	PO	Pro	PrS	PSd	Ri	RL	S	SII	SMA	STPa	STPp	TF	TH	V1	V2	V3	V3A	V4	V4t	VIP	VOT	VP	1	10	11	12	13	14	2	23	24	25	29	30	32	35	36	3a	3b	4	45	46	5	6	7a	7b	9	A1	AITd	AITv	A2	CA1	CA3	CITd	CITv	CM	DP	ER	FEF	FST	G	Id	Ig	L	LIP	MDP	MIP	MSTd	MSTl	MT	PA	PAC	PaS	PIP	PIR	PITd	PITv	PO	Pro	PrS	PSd	Ri	RL	S	SII	SMA	STPa	STPp	TF	TH	V1	V2	V3	V3A	V4	V4t	VIP	VOT	VP
-0.2339762682	0.3879361357	0.3358433348	0.2066878085	0.3283832156	0.3116730567	-0.2528620238	-0.1333345997	-0.0440409311	0.358335234	0.2134343638	0.0822208389	0.2651199215	0.2347739709	0.258690867	-0.1410203053	-0.256654762	-0.2853052183	0.0677513141	0.3312160233	-0.206701119	0.0161380908	-0.2259439832	-0.2005912903	0.1179470322	-0.1084651314	0.1806247851	0.026494151	0.0005714364	0.1109362216	0.091167043	0.081845187	-0.1329258516	-0.1094233089	-0.1415801736	0.3448226715	0.2473378574	0.2381582656	0.0460562236	0.037191741	0.088230081	0.0671002914	-0.2783630591	-0.1835827522	-0.2256946073	-0.1675264437	0.1187227966	0.0584595638	0.0076022525	0.2873293451	0.0025418658	-0.1026254989	0.3151607047	0.0917230488	-0.0576013048	-0.0800861892	0.2438223171	0.1379432924	0.1376812194	-0.0396979396	0.109730259	0.1326670417	-0.0353770871	-0.3148821096	0.2778566488	0.1349639026	0.0201987509	0.1475599109	-0.1614414116	-0.1023599551	-0.0468388454	-0.2229291521	-0.1378886268	0.0891718125	-0.1591415371	-0.1039903888	-0.0821893342	-0.277209759	0.6890761195	0.376616546	0.2230312874	0.3928714192	0	-0.2941616795	-0.2190649684	0.0831248205	0.5762288575	0.1800830047	0.0724360007	0.6852205542	0.0940692052	0.242866976	-0.2130927433	-0.2264233077	-0.2847182525	0.3072612541	0.2704839896	-0.2745880212	0.0206184621	-0.2428357263	-0.2291306235	0.3588398073	-0.0870518997	0.208544072	0.1775046976	-0.0231863158	0.2464005776	0.2346988684	0.2501284719	0.1429968785	-0.1100668556	-0.0594231092	0.1201239245	0.149845723	0.3176153926	-0.110874273	-0.1259872349	-0.0322749574	0.1739649818	-0.2177445187	-0.2662528702	-0.1432233837	-0.0189577687	0.1844506217	0.1388321445	-0.0780871793	-0.0029748182	0.0962549124	-0.1053111543	-0.006803962	0.2424948374	0.2128687369	-0.0882589508	0.0923075054	0.2071917739	0.1472578296	-0.123856691	0.1893442795	0.207557936	-0.1472528288	-0.1914340271	0.3358261419	0.2117985792	0.1619211656	0.1275397542	0.0977947607	0.1090556322	-0.0320341657	0.0015597437	0.0778927505	0.1311931156	-0.2123427657	0.1589563725	0.1655357989
0.4692408736	-0.2391417226	-0.0825596432	-0.0273263707	-0.0981525135	-0.2176191249	0.4844375488	0.053789452	0.0128557043	-0.1019523245	-0.4123453893	-0.3620422251	-0.1876501633	-0.1220146959	-0.1127360748	0.4226431601	0.5017446884	0.3216844798	-0.1127880183	-0.193241322	0.2147240739	0.1008190445	-0.0088445662	0.3424889953	-0.0923370633	0.2410356104	-0.0679621431	0.0672522056	0.1406010382	0.0644475273	0.011426046	-0.1711585948	0.099714522	0.2012589568	-0.1759213107	-0.0204741839	-0.1791112472	-0.3823458838	0.1222461848	0.123686592	0.0351561931	0.045211639	0.2206779214	-0.0310638328	-0.0715337515	0.0408226627	-0.2179958122	-0.275614113	0.1197073351	-0.07831759	0.0549084202	-0.1438660472	-0.1106182156	-0.3519649898	0.0162445515	-0.2033499456	0.0395073959	-0.0331963917	-0.1365972257	0.2049022465	-0.0017320298	0.0539969109	0.2230493172	0.3339782629	-0.2467286784	-0.2305346443	-0.1011851349	-0.1402976925	-0.0781216128	-0.1296905114	-0.2739224011	-0.1531452556	-0.1194332225	-0.2794794071	0.1405079557	-0.0612083958	-0.0813082603	0.8674606314	-0.3580673275	-0.1777799597	-0.0865538816	-0.1735621328	-0.2941616795	0	0.2187383347	0.0805095287	-0.1914656595	-0.3268268295	-0.3500696941	-0.3298731483	-0.1219202164	-0.1369102189	0.5056119474	0.6712967246	0.6244207623	-0.0772400737	-0.2577415943	0.5568244059	-0.0261249939	0.2843549685	0.6441826761	-0.2564797039	0.1980845976	-0.144611936	-0.076223189	0.2412639443	-0.0615773861	-0.0281192967	-0.3031333814	-0.1117474271	0.3517799956	-0.083870456	-0.084973172	-0.1432969621	-0.3792964768	0.2062481698	0.2565990438	0.117306214	-0.0867265431	0.3592124267	0.037773343	-0.0556590294	-0.0549633967	-0.3203215109	-0.3481125501	0.1674424156	-0.1102139525	-0.1033139795	-0.1394733911	-0.1090002655	-0.3471758769	-0.1854360724	-0.230208548	0.0503835229	-0.1634012082	-0.1160113157	0.3763539413	-0.1468308107	-0.0501405346	0.4001209263	0.333509107	-0.3302756287	-0.1394329648	-0.1918057399	-0.1556080135	-0.228363089	-0.2303590381	-0.3024644532	-0.23768047	-0.1979226032	-0.3125275039	0.2000263353	-0.2390618458	-0.3014210913
0.1732323514	-0.1547915927	-0.1742841345	-0.0860123626	-0.1411803604	-0.1624160454	0.212524047	0.5078455471	0.3323929587	-0.2077760004	-0.057035302	0.0440551777	-0.1147993601	-0.0996452374	-0.1889112787	0.1591385516	0.1497688519	0.263429333	-0.1266850949	-0.0274417546	0.3405522894	0.0701511818	0.1194365677	0.1373103948	0.0610343696	0.2596852519	-0.2142527752	-0.1000733708	-0.0198889648	-0.1322816807	-0.1081966937	-0.2226954612	-0.0722316451	0.1770718679	0.1144555578	-0.1862847903	-0.1397316249	-0.1405529658	-0.1481027726	-0.1191576816	-0.0007039896	0.0202506351	0.2470475257	0.222837306	0.1353409904	0.2122385013	-0.0565628595	-0.0245505617	0.1141301373	-0.2334928657	0.0131423732	0.0196911422	-0.1985196868	-0.1832210713	-0.1278155674	0.0926609897	-0.1211718056	-0.04370242	-0.078649679	0.1606541018	0.0105802332	-0.1385200474	0.0416165986	0.433967899	-0.1712808323	-0.0474386584	-0.0299376138	-0.0456692967	-0.1443180093	-0.0608595956	-0.0857471379	0.105188145	-0.0071747268	-0.0124963834	0.1857165364	-0.1828267297	-0.0986306558	0.218439509	-0.207301741	-0.1091739653	-0.1167699905	-0.1067339982	-0.2190649684	0.2187383347	0	0.3441160984	-0.2051005535	-0.0870439475	0.1108298491	-0.2490046702	-0.0095755652	-0.0246447714	0.1380098034	0.0815319782	0.1810096095	-0.0961143481	0.0340466586	0.3956834863	0.0721235627	0.2702769647	0.1215732239	-0.0381273118	0.1901559742	-0.0711258081	-0.0427855695	-0.097891053	-0.1008006264	-0.1247795179	-0.0980822068	-0.0290785277	0.1257643592	0.1151865138	0.0171422218	0.005539643	-0.206706066	-0.1303084762	-0.1096415543	-0.1136726388	-0.1073385787	0.1415647946	0.3913855445	0.1522196978	0.2145779568	-0.0937212013	-0.0413946062	0.0472664646	-0.0532097169	0.0591885167	0.0701568477	-0.0159359243	-0.1502383409	-0.1679798661	0.0503759766	-0.0158337763	-0.02173298	-0.0847440219	0.2084702169	-0.0838241147	-0.0766593464	-0.0715707427	0.3741323619	-0.1789541799	-0.070765453	-0.0490725099	0.003511842	-0.1440734706	-0.1189499887	0.024343831	0.0653762792	0.0117430963	-0.008507141	0.2445051023	-0.0928089044	-0.1974293753
0.1989725027	-0.0410191974	-0.0017002947	-0.0377877481	0.0803360739	-0.0977339713	0.1799484298	0.2278760263	0.5778396762	0.0566780678	-0.2578463502	-0.1662688887	0.0070255088	-0.0687562271	-0.1077553007	0.290998233	0.1703323345	0.3117032473	-0.17365532	0.0080336821	0.1255570334	0.2007789429	-0.0716979802	0.160350791	0.1194423668	0.3186222867	-0.2445235201	-0.1931727888	0.1392003886	-0.1504837349	-0.1730833104	-0.3150537291	-0.2716417785	0.2838311747	-0.2296704022	-0.00089348	-0.1077690087	-0.1538802039	-0.0142157243	0.0201069858	0.131553028	0.1281124271	0.0644992545	-0.0695029803	-0.2322513936	-0.0360321368	-0.177478916	-0.2464695826	0.2428319989	-0.0587354829	-0.1154188692	-0.2557876776	0.0009887757	-0.3903007992	-0.31939822	-0.1801277074	0.0971271722	-0.1389836891	-0.1273790529	0.2287888155	0.1192782653	-0.129775203	0.2693168471	0.5273124285	-0.148416025	-0.1168535783	-0.2111303596	-0.1418849657	-0.3577889758	-0.3738009588	-0.3284113695	-0.2526086637	-0.3118688512	-0.1909260577	0.0150792694	-0.3835513634	-0.3650983939	0.0840438297	0.1206721051	0.0182868528	-0.0241512542	0.1160371768	0.0831248205	0.0805095287	0.3441160984	0	0.1177482663	-0.2212846389	-0.1721907972	0.0997318168	-0.0718359136	-0.0264737177	0.1310309561	0.0296822478	0.080095922	0.0665782022	0.0704003117	0.0643603861	0.055363258	0.0993139155	0.1891992023	0.2809213008	0.4129526642	0.039766057	0.0279683154	0.1503034789	0.0254171061	0.0550338824	-0.0649745056	-0.0228577211	0.3516829278	-0.0793151285	-0.0038686882	-0.0788658728	-0.0484038267	-0.0805612157	-0.0467840575	0.1264219791	0.1205948104	-0.0661524104	-0.0338893807	-0.1452194252	0.1871093957	-0.0518122387	-0.1038352857	0.3163689087	-0.0422802917	0.0043352671	-0.1752490672	0.0123179061	-0.2014424364	-0.0834861051	-0.1394908045	0.1507320621	-0.0019067142	-0.0865293791	0.2671904048	0.1749754839	0.0087167501	0.134466656	0.5934460382	-0.0780466502	0.1525993541	-0.0506474327	-0.0612512056	-0.218247332	-0.2655312756	-0.1850096314	-0.0289785287	-0.0806768425	-0.0969274038	-0.0507484224	-0.1397829371	-0.1938820121
-0.2352136581	0.3769262814	0.3052142915	0.2036510004	0.3480436843	0.3553492939	-0.2458944407	-0.2100308276	0.0102731915	0.6049748247	0.0785555564	-0.0697544788	0.4415053172	0.2417302503	0.2864128011	-0.147239433	-0.2805949199	-0.3212392383	0.0864787686	0.1672954932	-0.2993428836	-0.0469108754	-0.3142758107	-0.2304143529	0.2398839987	-0.0002753718	0.166351743	0.0993030335	0.0179966634	0.2292426426	0.1963519241	0.0712662605	-0.0210421634	-0.0301667179	-0.1986632421	0.3644786387	0.0796664335	0.1803305343	0.0810086125	0.0921547178	0.154289504	0.1461874411	-0.3623475072	-0.2773350406	-0.3426045466	-0.2037485641	0.0601350529	-0.088965062	0.0729188412	0.3301538647	0.1223524657	-0.2485596473	0.3156651025	0.0374577715	0.0089497558	-0.2042960599	0.3069523698	0.2086607601	0.1185372802	-0.0056538574	0.1756906804	0.2427167619	0.0233188476	-0.2529357701	0.2740010262	0.073176664	0.0445045047	0.1041233571	-0.1128454215	-0.1109555243	-0.1195200972	-0.2785111143	-0.1586267786	-0.0407657793	-0.3301346171	-0.0297721412	-0.07771582	-0.191574876	0.5439819761	0.3208402453	0.2812129885	0.4525456475	0.5762288575	-0.1914656595	-0.2051005535	0.1177482663	0	0.0561928554	-0.0711765219	0.6278585375	0.0609856717	0.211328736	-0.1404776885	-0.1561499317	-0.2560670009	0.1924579433	0.1662303222	-0.2984979131	-0.0385247484	-0.2502162261	-0.1233504371	0.3758651213	0.0039487888	0.1787866789	0.1255277519	-0.0121265249	0.2517705756	0.2795788362	0.1654579407	0.0636750703	-0.0310395262	-0.1583509149	0.2149817182	0.0222659154	0.244994263	-0.0449278263	-0.0708652699	0.038660019	0.1913390153	-0.2548146502	-0.3775499083	-0.3127556841	-0.0976110843	0.1290085304	0.0040601034	0.0072114324	0.1434710385	0.1178062387	-0.2627054436	0.0436665878	0.0684475802	0.1436285498	-0.2227821403	0.2934881363	0.2224974659	0.1419249032	-0.0378827048	0.2385346994	0.2670994264	-0.0556098583	-0.1521747409	0.2622457654	0.0933495595	0.113538444	0.0686538321	-0.0035215485	0.0020579737	-0.1645284633	-0.1293782345	-0.0920572026	-0.0377118964	-0.3109770399	0.0803745762	0.0547551153
-0.2249065663	0.235051211	0.0456037703	-0.0378901904	-0.0798104937	0.1645160173	-0.2620232099	-0.0197979209	-0.1315029237	-0.0096422375	0.5082498119	0.3263007504	0.138115833	-0.0311276931	0.0282605995	-0.2095057366	-0.2500284221	-0.2273836147	-0.0344539285	0.1609188426	-0.0721787387	-0.1648980933	-0.058655454	-0.2394964758	-0.0285379897	-0.1803181286	0.059655059	0.056438653	-0.1650171249	-0.011359626	0.0370500754	0.1763623413	0.0381432071	-0.1940846013	0.2425292463	0.0018682783	0.0942257095	0.2779741884	-0.08728308	-0.0792274263	-0.0833036255	-0.0671050979	-0.1346243774	0.0562318494	0.1103877702	-0.0257423905	0.220717913	0.2475150346	-0.135879979	0.0222011253	0.041716884	0.1263312659	0.0315039455	0.2727050937	0.0072848922	0.1970262648	-0.1909893308	0.1443414647	0.1947605054	-0.1428225603	-0.0293402596	-0.0045786595	-0.2406148671	-0.3455897127	0.2213638167	0.1784556702	0.1445510986	0.2525072098	0.1967155224	0.2857370222	0.2705771335	0.1782836627	0.1352812881	0.2389799298	-0.0251970386	0.0515824821	0.0990942662	-0.3064887942	0.232562332	0.0763519851	0.0133310143	0.0054253977	0.1800830047	-0.3268268295	-0.0870439475	-0.2212846389	0.0561928554	0	0.5250139726	0.2275021695	0.0543446214	0.0812929546	-0.2923064754	-0.3124425364	-0.2762379267	-0.0171694533	0.1501075237	-0.2312349542	-0.0330397692	-0.2575344768	-0.3678114615	0.0082910887	-0.2418031935	0.0313184986	-0.0259054236	-0.1139593081	0.0392103382	-0.0395296534	0.1825434337	-0.0140161998	-0.2954090965	0.0815982379	0.001336692	0.0248465402	0.2366175841	-0.1308226878	-0.1668692801	-0.1623033711	0.0036872857	-0.2147934637	0.0375063755	0.1081542445	-0.0599096921	0.1629474313	0.1986474755	-0.2321541518	-0.0316224447	0.0951200816	0.0979898609	0.030323282	0.3650253975	0.0588324115	0.1967555693	-0.1883968585	0.1786044226	0.212417848	-0.2728871105	-0.035202438	0.0743635802	-0.2825496088	-0.3227331	0.1871652799	0.1210770042	0.0760989064	0.3441049922	0.2702924547	0.2976267069	0.2427368652	0.1384549341	0.2318004583	0.2436571814	-0.1151154004	0.0878519144	0.2152285233
-0.2588393808	0.1940288747	-0.042645662	-0.0382933642	-0.1101130896	0.1326161388	-0.2751315412	0.1418707836	-0.0187299305	-0.1104479262	0.4691450746	0.5047421389	0.1010221314	-0.0992213671	-0.0578974589	-0.2318229527	-0.2362739983	-0.1700247134	-0.0480514167	0.1693390011	0.0326892887	-0.1361820631	0.0820729052	-0.2259465177	-0.0265710071	-0.1773344945	-0.0089084697	0.0392865653	-0.2078333256	-0.0459875345	0.0183125309	0.1827165653	0.0741589172	-0.1736911571	0.4181636995	-0.1331110568	0.0561882847	0.2819356101	-0.1943283039	-0.1687382889	-0.1129685011	-0.1187425823	0.0068658844	0.2165358519	0.2839925897	0.1905737018	0.2438508432	0.3675094984	-0.1435112879	-0.0783964574	0.0459795417	0.2349921726	-0.0690294544	0.3200630163	0.0320634469	0.3452521297	-0.2628440532	0.029826522	0.1327142082	-0.1224074089	-0.049477623	-0.0782307183	-0.2950426137	-0.2238374724	0.2183032482	0.1966668323	0.1663931514	0.1426799623	0.1792015325	0.2621906913	0.3255639379	0.3487887848	0.1873539154	0.3247533665	0.0944489492	0.0808365264	0.0933073437	-0.3378478574	0.1248962671	0.0646116839	-0.0283711871	0.0249747399	0.0724360007	-0.3500696941	0.1108298491	-0.1721907972	-0.0711765219	0.5250139726	0	0.102852738	0.0822195723	0.0775028301	-0.3026355855	-0.3934990026	-0.2751306444	-0.039522461	0.2536630993	-0.1274698062	0.0797006995	-0.1157392406	-0.3873736402	-0.0225317304	-0.2667126713	0.0202485278	-0.048344889	-0.1955487681	-0.0792233065	-0.1512816187	0.225365508	0.0016188868	-0.3411577427	0.1749876446	-0.0160363451	0.0829016594	0.1749137086	-0.1326639779	-0.1753094768	-0.1824848756	-0.0117813434	-0.1832630344	0.2548621152	0.2373454789	0.0483220343	0.1177227863	0.2360789235	-0.2533876347	-0.0673888472	0.0828675011	0.2298392119	0.0210535825	0.3370055861	0.0029213481	0.362537032	-0.1631866854	0.0619793394	0.1266054088	-0.3265961585	-0.0475343795	-0.0903122789	-0.3522180659	-0.2780845719	0.1837406418	0.0546852956	0.1061045662	0.2746841566	0.2094391911	0.257733457	0.3161281893	0.2200149628	0.2726299164	0.3222753556	-0.0120300069	0.0875290947	0.1575012948
-0.2088247624	0.4755862955	0.2285071257	0.1770509203	0.2037006917	0.3684909251	-0.2710374401	-0.2297837685	-0.0689977924	0.4165229888	0.216463229	0.032668985	0.6436171491	0.1982591095	0.2381195948	-0.1849842181	-0.271894522	-0.3160045135	0.0768298376	0.2167450959	-0.2890714546	-0.1189872474	-0.3093943375	-0.2579266233	0.191161798	-0.1318297507	0.109674719	0.0389767553	-0.0663269375	0.0914630662	0.0814930198	0.0981522366	-0.1285833449	-0.1701230809	-0.1258041608	0.3034229917	0.1440159581	0.284859266	0.0291379859	0.0339307246	0.0441749448	-0.0054039568	-0.3611809085	-0.2584394066	-0.2826888999	-0.2113987037	0.1087338491	0.0037035515	-0.0259675704	0.3173172151	-0.0119961273	-0.1680721344	0.3071136009	0.0606823391	-0.0942325958	-0.1263759075	0.1409506988	0.0882472175	0.1465731767	-0.0766169711	0.069853329	0.1294566764	-0.080280265	-0.379765082	0.2933897576	0.1196804475	-0.0051883918	0.0823957373	-0.0619605201	-0.0588805364	-0.0132553782	-0.2110842514	-0.1688614383	0.0504350943	-0.2405107905	-0.115379959	-0.084497068	-0.3177588793	0.6556876555	0.2523852433	0.2794824181	0.2564833571	0.6852205542	-0.3298731483	-0.2490046702	0.0997318168	0.6278585375	0.2275021695	0.102852738	0	0.102608424	0.1760088335	-0.2741528328	-0.2961991913	-0.3447716123	0.2383841467	0.1735507721	-0.3968661083	-0.0657065525	-0.348415335	-0.2795834155	0.3696407969	-0.1039293335	0.1356512659	0.0828253407	-0.0126943917	0.2080585218	0.2235682425	0.1773888459	0.034470205	-0.118608853	-0.134806474	0.1512927513	0.0031355944	0.2941677077	-0.0573000432	-0.122804701	-0.0450365119	0.1185166078	-0.3583717981	-0.3311372526	-0.2041368926	-0.0860027485	0.1507030956	0.089780547	-0.097178795	0.1090653847	0.079035724	-0.1484455977	0.0868553726	0.2000170099	0.1038503355	-0.0971902234	0.0961708513	0.2172406701	0.2042276089	-0.1618007222	0.1560376821	0.2030283886	-0.1185945949	-0.2848123418	0.300357351	0.1437166369	0.0830667811	0.1660290617	0.1046955263	0.0730751331	-0.0296857975	-0.0402447389	0.0267926776	0.0921418152	-0.3292486693	0.0571512525	0.133295394
-0.2354427476	0.2005923233	0.0830800876	0.0829380164	0.1739692713	0.233648904	-0.1951008009	-0.2059712611	-0.0568304625	0.0714498592	0.0999663424	-0.0727620278	0.1915345182	0.2143537237	0.0864540961	-0.1662297118	-0.1241442916	-0.161981466	0.1853822466	-0.0325370047	-0.1643680973	-0.1577217596	-0.2010265981	-0.192815735	0.131160427	0.0105881963	0.0655781296	-0.0772571872	-0.0303754476	0.0082978801	0.0596997078	-0.0075154795	-0.0358853629	-0.0440421665	-0.0915519281	0.0588225397	-0.1058198005	0.106996574	-0.0377377613	-0.0360519404	0.0315639783	0.0463991868	-0.0742706626	-0.1630467757	-0.0226553567	0.0986874275	0.0861274553	0.0463381058	-0.009552108	0.1017872182	0.043900614	-0.0282236406	0.0339183979	0.0479449051	-0.0150542523	-0.0808590074	0.0502037497	0.0111369406	0.0324294501	-0.0073261033	0.0789428929	0.0394525417	-0.0578265354	-0.0810468336	0.0348334186	0.0238913339	-0.0187485069	-0.0271604609	-0.1028162703	-0.1088044288	0.0567707475	0.0651245817	-0.1306887182	0.0264623421	-0.0501173114	0.0087575376	0.0671747138	-0.0833095135	0.153062142	0.1965617078	0.1423426943	0.2842351896	0.0940692052	-0.1219202164	-0.0095755652	-0.0718359136	0.0609856717	0.0543446214	0.0822195723	0.102608424	0	0.6022753126	-0.0570451191	-0.1351333345	-0.0404741614	0.1592628149	0.1900990491	-0.1608422065	0.0264457659	-0.1450877377	-0.0542809016	0.0901514789	-0.0942751022	0.2175889051	0.0692314083	-0.0107198469	0.0264172363	0.0287966606	0.1218841312	0.1900035093	-0.1351972383	-0.1657977046	0.4343852727	0.0234633746	-0.0193627456	0.0848541022	-0.001342796	0.0211187567	0.0340741578	-0.1266517144	-0.0618132068	-0.0707556575	-0.122319	-0.0484093667	-0.0669627352	-0.0557597	0.3092650966	0.1653072657	0.0089554324	0.4254138441	0.0270274637	0.0334774015	-0.0294306216	0.2783385421	0.1667205482	0.1032529022	-0.092305289	0.1258910457	0.0966781348	-0.0856843728	-0.0338777102	0.2234154418	-0.0424326777	0.0613897122	0.0124333439	-0.163504174	-0.1926926681	-0.0106935685	-0.1051998716	-0.1024374834	0.0129245763	-0.052027408	0.129809253	-0.0126029385
-0.3454600873	0.290144908	0.1148270279	0.1597083999	0.2210222134	0.2729278687	-0.302407425	-0.2022586348	-0.08555733	0.1726595964	0.135200901	-0.0347254693	0.1837162786	0.3606636196	0.3070631721	-0.2287777021	-0.2414451541	-0.2495863603	0.1685281568	0.1455706249	-0.2474390901	-0.0306037342	-0.2066691493	-0.2352250793	0.2540974532	0.0127092294	0.215508464	-0.0022851545	-0.1488319704	0.1042719186	0.1004963608	0.0729263397	0.0161051273	-0.0883319459	-0.078270566	0.1759318895	0.0483512998	0.1669947004	-0.0141644186	-0.0214971267	0.0222141974	-0.010966423	-0.1240868402	-0.1940615687	-0.1175727697	0.0016575123	0.1388592652	0.0916463926	-0.0305088526	0.1294044748	0.1508494192	-0.1313643816	0.0563492195	0.1197355949	0.053800198	-0.1148539799	0.1057727219	0.1003693506	0.0226718501	0.0664883826	0.0616540367	0.1380026946	-0.0615781088	-0.1106379186	0.070390539	-0.0160519596	-0.0084959253	0.0163096898	-0.1585192163	-0.1099254806	-0.054311139	-0.0576342977	-0.101698919	0.0745301073	-0.1404272897	0.0725557359	0.092369901	-0.0861802139	0.3328712928	0.2054111463	0.2641661508	0.3352866464	0.242866976	-0.1369102189	-0.0246447714	-0.0264737177	0.211328736	0.0812929546	0.0775028301	0.1760088335	0.6022753126	0	-0.0342213582	-0.1272622978	-0.0500071642	0.2284283786	0.2957357934	-0.1445005212	0.1710409929	-0.10003657	-0.0579066255	0.3259435994	-0.1081852793	0.4813287969	0.3633380001	-0.1066230199	0.2556209569	0.2511244256	0.2987737293	0.4356744991	-0.1530294828	-0.0671193413	0.4728029442	0.2004902922	0.0937517197	0.0076516464	-0.0290470943	-0.0161538965	0.0662784094	-0.0948583365	-0.0901262971	-0.1329695342	-0.10053785	0.03748295	0.0615525407	-0.0745952339	0.2115047132	0.3166937718	-0.0993143642	0.2197311427	0.1270011103	0.2979918637	-0.1093076379	0.3374835328	0.1697407109	0.0491653278	-0.0698023948	0.1328804564	0.22234348	-0.1021831788	0.0275687865	0.4368692048	-0.0398202974	0.2490896296	0.0107778806	-0.0921034695	-0.0758160603	-0.033054041	-0.0774917233	-0.033902167	0.0612396659	-0.0283381674	0.2991544752	0.0682279395
0.415476237	-0.2101727737	0.0276855025	0.0410374244	0.0313643303	-0.2079319143	0.3563683134	-0.0126742687	-0.0141414752	-0.1090669316	-0.3126172711	-0.2698374876	-0.2194202744	0.0195585772	-0.0638294075	0.5133834706	0.5372188727	0.4286131177	0.0728548181	-0.1152904996	0.0161958851	0.1768783758	-0.0453706522	0.303315817	-0.0446627597	0.0391453342	-0.040467599	-0.0790882912	0.1497475094	-0.0755921241	-0.0819030486	-0.2335133055	-0.0289159434	0.058897212	-0.2487850674	-0.0739486228	-0.0181493736	-0.3525568189	0.4182750076	0.2915436831	-0.0566369431	-0.0842754519	0.1480580347	-0.1005877986	-0.0842533484	-0.1749659741	-0.2876144631	-0.3114010545	-0.0517139005	-0.0697296349	0.0179891469	-0.166825723	-0.093666322	-0.3521195674	-0.0056330504	-0.1612940874	0.1647080713	-0.054903482	-0.1943619552	0.0871161647	-0.1585877965	-0.0759249217	0.2725856817	0.2792156841	-0.2928321952	-0.3228071133	-0.1669337776	-0.1322063206	-0.2310217371	-0.2225549234	-0.2956083445	-0.2738608893	-0.2267685017	-0.3126146965	0.0712567013	-0.0745778042	-0.0324407752	0.5682004774	-0.2048034919	-0.0329349245	0.0433892511	0.0363506784	-0.2130927433	0.5056119474	0.1380098034	0.1310309561	-0.1404776885	-0.2923064754	-0.3026355855	-0.2741528328	-0.0570451191	-0.0342213582	0	0.793883135	0.5791004008	0.1311742159	-0.1027105015	0.2737635471	0.089845383	0.1759863802	0.5171828815	-0.0649026719	0.1692650449	0.0826113406	0.094295918	0.4298023789	-0.0143263402	0.0044359201	-0.1848151055	0.0671768722	0.3017701217	-0.1341401359	-0.0013895318	0.0371511566	-0.3451908233	0.497775752	0.5479947021	0.3263051361	-0.0053729393	0.2472997675	-0.0448941367	-0.0731975299	-0.0564116877	-0.2486229401	-0.2366125271	0.2419539855	-0.0255420875	-0.0454455599	-0.1197969152	-0.0390951395	-0.317902842	-0.059025153	-0.2145606443	0.1791288839	-0.1675428886	-0.2200834515	0.3267493397	-0.0613101386	-0.054691791	0.6097244559	0.3323925818	-0.210394288	-0.0844261044	-0.0998987893	-0.2596375586	-0.2654822525	-0.2694999812	-0.21886318	-0.1746428591	-0.302958187	-0.3039354311	0.1932978306	-0.0641295095	-0.1815858231
